series_id,match_id,game_number,season,split,regional,stage,round,team,player_name,unique_id,best_of,source_file
653d85a9eac15c2217ffd9b9a2356321,20220506-182408-2021-22-Spring-Regional Event 1-Double Elim-UQF-G3,3,2021-22,Spring,Regional Event 1,Double Elim,UQF,ICE ESPORTS,5bs,SSA-P-10067,5,2021-22 Season Database - 2021-22 Season (1).csv
653d85a9eac15c2217ffd9b9a2356321,20220506-182408-2021-22-Spring-Regional Event 1-Double Elim-UQF-G3,3,2021-22,Spring,Regional Event 1,Double Elim,UQF,ICE ESPORTS,boy974s,SSA-P-10068,5,2021-22 Season Database - 2021-22 Season (1).csv
653d85a9eac15c2217ffd9b9a2356321,20220506-182408-2021-22-Spring-Regional Event 1-Double Elim-UQF-G3,3,2021-22,Spring,Regional Event 1,Double Elim,UQF,ICE ESPORTS,Wiiilooo,SSA-P-10069,5,2021-22 Season Database - 2021-22 Season (1).csv
6854c8abbf732206934185f4b5aec2ea,20211126-180537-2021-22-Fall -Regional Event 3-Swiss-2-G2,2,2021-22,Fall,Regional Event 3,Swiss,2,AUFBAU,grape,SSA-P-10023,5,2021-22 Season Database - 2021-22 Season (1).csv
6854c8abbf732206934185f4b5aec2ea,20211126-180537-2021-22-Fall -Regional Event 3-Swiss-2-G2,2,2021-22,Fall,Regional Event 3,Swiss,2,AUFBAU,Jerome in da bath,SSA-P-10026,5,2021-22 Season Database - 2021-22 Season (1).csv
6854c8abbf732206934185f4b5aec2ea,20211126-180537-2021-22-Fall -Regional Event 3-Swiss-2-G2,2,2021-22,Fall,Regional Event 3,Swiss,2,AUFBAU,Ram RanchYT,SSA-P-10045,5,2021-22 Season Database - 2021-22 Season (1).csv
6854c8abbf732206934185f4b5aec2ea,20211126-180537-2021-22-Fall -Regional Event 3-Swiss-2-G2,2,2021-22,Fall,Regional Event 3,Swiss,2,DIGITAL DEVILS,Auriginal,SSA-P-10003,5,2021-22 Season Database - 2021-22 Season (1).csv
6854c8abbf732206934185f4b5aec2ea,20211126-180537-2021-22-Fall -Regional Event 3-Swiss-2-G2,2,2021-22,Fall,Regional Event 3,Swiss,2,DIGITAL DEVILS,Yujn.,SSA-P-10065,5,2021-22 Season Database - 2021-22 Season (1).csv
6854c8abbf732206934185f4b5aec2ea,20211126-180537-2021-22-Fall -Regional Event 3-Swiss-2-G2,2,2021-22,Fall,Regional Event 3,Swiss,2,DIGITAL DEVILS,Zero,SSA-P-10066,5,2021-22 Season Database - 2021-22 Season (1).csv
6854c8abbf732206934185f4b5aec2ea,20211126-181336-2021-22-Fall -Regional Event 3-Swiss-2-G3,3,2021-22,Fall,Regional Event 3,Swiss,2,AUFBAU,grape,SSA-P-10023,5,2021-22 Season Database - 2021-22 Season (1).csv
6854c8abbf732206934185f4b5aec2ea,20211126-181336-2021-22-Fall -Regional Event 3-Swiss-2-G3,3,2021-22,Fall,Regional Event 3,Swiss,2,AUFBAU,Jerome in da bath,SSA-P-10026,5,2021-22 Season Database - 2021-22 Season (1).csv
6854c8abbf732206934185f4b5aec2ea,20211126-181336-2021-22-Fall -Regional Event 3-Swiss-2-G3,3,2021-22,Fall,Regional Event 3,Swiss,2,AUFBAU,Ram RanchYT,SSA-P-10045,5,2021-22 Season Database - 2021-22 Season (1).csv
6854c8abbf732206934185f4b5aec2ea,20211126-181336-2021-22-Fall -Regional Event 3-Swiss-2-G3,3,2021-22,Fall,Regional Event 3,Swiss,2,DIGITAL DEVILS,Auriginal,SSA-P-10003,5,2021-22 Season Database - 2021-22 Season (1).csv
6854c8abbf732206934185f4b5aec2ea,20211126-181336-2021-22-Fall -Regional Event 3-Swiss-2-G3,3,2021-22,Fall,Regional Event 3,Swiss,2,DIGITAL DEVILS,Yujn.,SSA-P-10065,5,2021-22 Season Database - 2021-22 Season (1).csv
6854c8abbf732206934185f4b5aec2ea,20211126-181336-2021-22-Fall -Regional Event 3-Swiss-2-G3,3,2021-22,Fall,Regional Event 3,Swiss,2,DIGITAL DEVILS,Zero,SSA-P-10066,5,2021-22 Season Database - 2021-22 Season (1).csv
688f646e9c13457d6a79c5f85a384520,20240218-185619-2024-Major 1-Open Qualifier 2-Playoffs-SF-G1,1,2024,Major 1,Open Qualifier 2,Playoffs,SF,LIMITLESS,2Die4,SSA-P-10001,7,2024 Season Database - 2024 Major 1.csv
688f646e9c13457d6a79c5f85a384520,20240218-185619-2024-Major 1-Open Qualifier 2-Playoffs-SF-G1,1,2024,Major 1,Open Qualifier 2,Playoffs,SF,LIMITLESS,Snowyy,SSA-P-10054,7,2024 Season Database - 2024 Major 1.csv
688f646e9c13457d6a79c5f85a384520,20240218-185619-2024-Major 1-Open Qualifier 2-Playoffs-SF-G1,1,2024,Major 1,Open Qualifier 2,Playoffs,SF,LIMITLESS,Sweaty,SSA-P-10056,7,2024 Season Database - 2024 Major 1.csv
688f646e9c13457d6a79c5f85a384520,20240218-185619-2024-Major 1-Open Qualifier 2-Playoffs-SF-G1,1,2024,Major 1,Open Qualifier 2,Playoffs,SF,YOUNG MONEY CLAN,Little MOTION,SSA-P-10154,7,2024 Season Database - 2024 Major 1.csv
688f646e9c13457d6a79c5f85a384520,20240218-185619-2024-Major 1-Open Qualifier 2-Playoffs-SF-G1,1,2024,Major 1,Open Qualifier 2,Playoffs,SF,YOUNG MONEY CLAN,Nuqqet,SSA-P-10157,7,2024 Season Database - 2024 Major 1.csv
688f646e9c13457d6a79c5f85a384520,20240218-185619-2024-Major 1-Open Qualifier 2-Playoffs-SF-G1,1,2024,Major 1,Open Qualifier 2,Playoffs,SF,YOUNG MONEY CLAN,reeho!,SSA-P-10162,7,2024 Season Database - 2024 Major 1.csv
6c9afee974c1e4d186a20c2ca91e4f16,20250117-161128-2025-Birmingham Major-Open 1-GSL-LQF-G3,3,2025,Birmingham Major,Open 1,GSL,LQF,CHOCCARANILLA,N1TR��.,SSA-P-10124,5,2025 Season Database - 2025 Birmingham Major.csv
6c9afee974c1e4d186a20c2ca91e4f16,20250117-161128-2025-Birmingham Major-Open 1-GSL-LQF-G3,3,2025,Birmingham Major,Open 1,GSL,LQF,CHOCCARANILLA,Tristiano Swartznaldo,SSA-P-10072,5,2025 Season Database - 2025 Birmingham Major.csv
6c9afee974c1e4d186a20c2ca91e4f16,20250117-161128-2025-Birmingham Major-Open 1-GSL-LQF-G3,3,2025,Birmingham Major,Open 1,GSL,LQF,CHOCCARANILLA,xyro,SSA-P-10122,5,2025 Season Database - 2025 Birmingham Major.csv
6c9afee974c1e4d186a20c2ca91e4f16,20250117-161128-2025-Birmingham Major-Open 1-GSL-LQF-G3,3,2025,Birmingham Major,Open 1,GSL,LQF,DECIMATE GAMING,staar,SSA-P-10227,5,2025 Season Database - 2025 Birmingham Major.csv
6c9afee974c1e4d186a20c2ca91e4f16,20250117-161128-2025-Birmingham Major-Open 1-GSL-LQF-G3,3,2025,Birmingham Major,Open 1,GSL,LQF,DECIMATE GAMING,Wiiilooo,SSA-P-10069,5,2025 Season Database - 2025 Birmingham Major.csv
6c9afee974c1e4d186a20c2ca91e4f16,20250117-161128-2025-Birmingham Major-Open 1-GSL-LQF-G3,3,2025,Birmingham Major,Open 1,GSL,LQF,DECIMATE GAMING,Zany,SSA-P-10164,5,2025 Season Database - 2025 Birmingham Major.csv
72c83465854428860c19b0e5f2e35023,20211126-175840-2021-22-Fall -Regional Event 3-Swiss-4-G1,1,2021-22,Fall,Regional Event 3,Swiss,4,AUFBAU,grape,SSA-P-10023,5,2021-22 Season Database - 2021-22 Season (1).csv
72c83465854428860c19b0e5f2e35023,20211126-175840-2021-22-Fall -Regional Event 3-Swiss-4-G1,1,2021-22,Fall,Regional Event 3,Swiss,4,AUFBAU,Jerome in da bath,SSA-P-10026,5,2021-22 Season Database - 2021-22 Season (1).csv
72c83465854428860c19b0e5f2e35023,20211126-175840-2021-22-Fall -Regional Event 3-Swiss-4-G1,1,2021-22,Fall,Regional Event 3,Swiss,4,AUFBAU,Ram RanchYT,SSA-P-10045,5,2021-22 Season Database - 2021-22 Season (1).csv
72c83465854428860c19b0e5f2e35023,20211126-175840-2021-22-Fall -Regional Event 3-Swiss-4-G1,1,2021-22,Fall,Regional Event 3,Swiss,4,DAPPER DOGS,Auriginal,SSA-P-10003,5,2021-22 Season Database - 2021-22 Season (1).csv
72c83465854428860c19b0e5f2e35023,20211126-175840-2021-22-Fall -Regional Event 3-Swiss-4-G1,1,2021-22,Fall,Regional Event 3,Swiss,4,DAPPER DOGS,Yujn.,SSA-P-10065,5,2021-22 Season Database - 2021-22 Season (1).csv
72c83465854428860c19b0e5f2e35023,20211126-175840-2021-22-Fall -Regional Event 3-Swiss-4-G1,1,2021-22,Fall,Regional Event 3,Swiss,4,DAPPER DOGS,Zero,SSA-P-10066,5,2021-22 Season Database - 2021-22 Season (1).csv
7806b535b5ab0b9e2525a204a4509274,20250228-200431-2025-Birmingham Major-Open 3-GSL-LF-G1,1,2025,Birmingham Major,Open 3,GSL,LF,BALL EATER,Mira,SSA-P-10220,5,2025 Season Database - 2025 Birmingham Major.csv
7806b535b5ab0b9e2525a204a4509274,20250228-200431-2025-Birmingham Major-Open 3-GSL-LF-G1,1,2025,Birmingham Major,Open 3,GSL,LF,BALL EATER,Qtipz,SSA-P-10222,5,2025 Season Database - 2025 Birmingham Major.csv
7806b535b5ab0b9e2525a204a4509274,20250228-200431-2025-Birmingham Major-Open 3-GSL-LF-G1,1,2025,Birmingham Major,Open 3,GSL,LF,BALL EATER,Tjester,SSA-P-10229,5,2025 Season Database - 2025 Birmingham Major.csv
7806b535b5ab0b9e2525a204a4509274,20250228-200431-2025-Birmingham Major-Open 3-GSL-LF-G1,1,2025,Birmingham Major,Open 3,GSL,LF,LIMITLESS,2Die4,SSA-P-10001,5,2025 Season Database - 2025 Birmingham Major.csv
7806b535b5ab0b9e2525a204a4509274,20250228-200431-2025-Birmingham Major-Open 3-GSL-LF-G1,1,2025,Birmingham Major,Open 3,GSL,LF,LIMITLESS,Snowyy,SSA-P-10054,5,2025 Season Database - 2025 Birmingham Major.csv
7806b535b5ab0b9e2525a204a4509274,20250228-200431-2025-Birmingham Major-Open 3-GSL-LF-G1,1,2025,Birmingham Major,Open 3,GSL,LF,LIMITLESS,Sweaty,SSA-P-10056,5,2025 Season Database - 2025 Birmingham Major.csv
7806b535b5ab0b9e2525a204a4509274,20250228-201212-2025-Birmingham Major-Open 3-GSL-LF-G2,2,2025,Birmingham Major,Open 3,GSL,LF,BALL EATER,Mira,SSA-P-10220,5,2025 Season Database - 2025 Birmingham Major.csv
7806b535b5ab0b9e2525a204a4509274,20250228-201212-2025-Birmingham Major-Open 3-GSL-LF-G2,2,2025,Birmingham Major,Open 3,GSL,LF,BALL EATER,Qtipz,SSA-P-10222,5,2025 Season Database - 2025 Birmingham Major.csv
7806b535b5ab0b9e2525a204a4509274,20250228-201212-2025-Birmingham Major-Open 3-GSL-LF-G2,2,2025,Birmingham Major,Open 3,GSL,LF,BALL EATER,Tjester,SSA-P-10229,5,2025 Season Database - 2025 Birmingham Major.csv
7806b535b5ab0b9e2525a204a4509274,20250228-201212-2025-Birmingham Major-Open 3-GSL-LF-G2,2,2025,Birmingham Major,Open 3,GSL,LF,LIMITLESS,2Die4,SSA-P-10001,5,2025 Season Database - 2025 Birmingham Major.csv
7806b535b5ab0b9e2525a204a4509274,20250228-201212-2025-Birmingham Major-Open 3-GSL-LF-G2,2,2025,Birmingham Major,Open 3,GSL,LF,LIMITLESS,Snowyy,SSA-P-10054,5,2025 Season Database - 2025 Birmingham Major.csv
7806b535b5ab0b9e2525a204a4509274,20250228-201212-2025-Birmingham Major-Open 3-GSL-LF-G2,2,2025,Birmingham Major,Open 3,GSL,LF,LIMITLESS,Sweaty,SSA-P-10056,5,2025 Season Database - 2025 Birmingham Major.csv
93f01071af30aad586978e807c665340,20220225-190800-2021-22-Winter-Regional Event 3-Groups-3-G1,1,2021-22,Winter,Regional Event 3,Groups,3,SUZAKU,Crsp,SSA-P-10011,5,2021-22 Season Database - 2021-22 Season (1).csv
93f01071af30aad586978e807c665340,20220225-190800-2021-22-Winter-Regional Event 3-Groups-3-G1,1,2021-22,Winter,Regional Event 3,Groups,3,SUZAKU,icp Serenity,SSA-P-10077,5,2021-22 Season Database - 2021-22 Season (1).csv
93f01071af30aad586978e807c665340,20220225-190800-2021-22-Winter-Regional Event 3-Groups-3-G1,1,2021-22,Winter,Regional Event 3,Groups,3,SUZAKU,TheKeychain22,SSA-P-10058,5,2021-22 Season Database - 2021-22 Season (1).csv
93f01071af30aad586978e807c665340,20220225-190800-2021-22-Winter-Regional Event 3-Groups-3-G1,1,2021-22,Winter,Regional Event 3,Groups,3,TEAM ESPIONAGE,Meliodas,SSA-P-10026,5,2021-22 Season Database - 2021-22 Season (1).csv
93f01071af30aad586978e807c665340,20220225-190800-2021-22-Winter-Regional Event 3-Groups-3-G1,1,2021-22,Winter,Regional Event 3,Groups,3,TEAM ESPIONAGE,Paarthurnax.,SSA-P-10101,5,2021-22 Season Database - 2021-22 Season (1).csv
93f01071af30aad586978e807c665340,20220225-190800-2021-22-Winter-Regional Event 3-Groups-3-G1,1,2021-22,Winter,Regional Event 3,Groups,3,TEAM ESPIONAGE,Septer,SSA-P-10050,5,2021-22 Season Database - 2021-22 Season (1).csv
93f01071af30aad586978e807c665340,20220225-191541-2021-22-Winter-Regional Event 3-Groups-3-G2,2,2021-22,Winter,Regional Event 3,Groups,3,SUZAKU,Crsp,SSA-P-10011,5,2021-22 Season Database - 2021-22 Season (1).csv
93f01071af30aad586978e807c665340,20220225-191541-2021-22-Winter-Regional Event 3-Groups-3-G2,2,2021-22,Winter,Regional Event 3,Groups,3,SUZAKU,icp Serenity,SSA-P-10077,5,2021-22 Season Database - 2021-22 Season (1).csv
93f01071af30aad586978e807c665340,20220225-191541-2021-22-Winter-Regional Event 3-Groups-3-G2,2,2021-22,Winter,Regional Event 3,Groups,3,SUZAKU,TheKeychain22,SSA-P-10058,5,2021-22 Season Database - 2021-22 Season (1).csv
93f01071af30aad586978e807c665340,20220225-191541-2021-22-Winter-Regional Event 3-Groups-3-G2,2,2021-22,Winter,Regional Event 3,Groups,3,TEAM ESPIONAGE,Meliodas,SSA-P-10026,5,2021-22 Season Database - 2021-22 Season (1).csv
93f01071af30aad586978e807c665340,20220225-191541-2021-22-Winter-Regional Event 3-Groups-3-G2,2,2021-22,Winter,Regional Event 3,Groups,3,TEAM ESPIONAGE,Paarthurnax.,SSA-P-10101,5,2021-22 Season Database - 2021-22 Season (1).csv
93f01071af30aad586978e807c665340,20220225-191541-2021-22-Winter-Regional Event 3-Groups-3-G2,2,2021-22,Winter,Regional Event 3,Groups,3,TEAM ESPIONAGE,Septer,SSA-P-10050,5,2021-22 Season Database - 2021-22 Season (1).csv
9bf1a06833626ea2055ecdada62cf45f,20230210-170732-2022-23-Winter-Cup-Groups-1-G1,1,2022-23,Winter,Cup,Groups,1,ORLANDO PIRATES,EliakimZA,SSA-P-10019,5,2022-23 Season Database - 22-23 Season.csv
9bf1a06833626ea2055ecdada62cf45f,20230210-170732-2022-23-Winter-Cup-Groups-1-G1,1,2022-23,Winter,Cup,Groups,1,ORLANDO PIRATES,Happymeal,SSA-P-10025,5,2022-23 Season Database - 22-23 Season.csv
9bf1a06833626ea2055ecdada62cf45f,20230210-170732-2022-23-Winter-Cup-Groups-1-G1,1,2022-23,Winter,Cup,Groups,1,ORLANDO PIRATES,kamz,SSA-P-10031,5,2022-23 Season Database - 22-23 Season.csv
9bf1a06833626ea2055ecdada62cf45f,20230210-170732-2022-23-Winter-Cup-Groups-1-G1,1,2022-23,Winter,Cup,Groups,1,UNITY,Blade,SSA-P-10006,5,2022-23 Season Database - 22-23 Season.csv
9bf1a06833626ea2055ecdada62cf45f,20230210-170732-2022-23-Winter-Cup-Groups-1-G1,1,2022-23,Winter,Cup,Groups,1,UNITY,TechnicEagle75,SSA-P-10057,5,2022-23 Season Database - 22-23 Season.csv
9bf1a06833626ea2055ecdada62cf45f,20230210-170732-2022-23-Winter-Cup-Groups-1-G1,1,2022-23,Winter,Cup,Groups,1,UNITY,YoPeGo!,SSA-P-10064,5,2022-23 Season Database - 22-23 Season.csv
9bf1a06833626ea2055ecdada62cf45f,20230210-172158-2022-23-Winter-Cup-Groups-1-G2,2,2022-23,Winter,Cup,Groups,1,ORLANDO PIRATES,EliakimZA,SSA-P-10019,5,2022-23 Season Database - 22-23 Season.csv
9bf1a06833626ea2055ecdada62cf45f,20230210-172158-2022-23-Winter-Cup-Groups-1-G2,2,2022-23,Winter,Cup,Groups,1,ORLANDO PIRATES,Happymeal,SSA-P-10025,5,2022-23 Season Database - 22-23 Season.csv
9bf1a06833626ea2055ecdada62cf45f,20230210-172158-2022-23-Winter-Cup-Groups-1-G2,2,2022-23,Winter,Cup,Groups,1,ORLANDO PIRATES,kamz,SSA-P-10031,5,2022-23 Season Database - 22-23 Season.csv
9bf1a06833626ea2055ecdada62cf45f,20230210-172158-2022-23-Winter-Cup-Groups-1-G2,2,2022-23,Winter,Cup,Groups,1,UNITY,Blade,SSA-P-10006,5,2022-23 Season Database - 22-23 Season.csv
9bf1a06833626ea2055ecdada62cf45f,20230210-172158-2022-23-Winter-Cup-Groups-1-G2,2,2022-23,Winter,Cup,Groups,1,UNITY,TechnicEagle75,SSA-P-10057,5,2022-23 Season Database - 22-23 Season.csv
9bf1a06833626ea2055ecdada62cf45f,20230210-172158-2022-23-Winter-Cup-Groups-1-G2,2,2022-23,Winter,Cup,Groups,1,UNITY,YoPeGo!,SSA-P-10064,5,2022-23 Season Database - 22-23 Season.csv
a54c5af15e7b90271d84f936fae93de1,20220206-165023-2021-22-Winter-Regional Event 2-Playoffs-LSF-G1,1,2021-22,Winter,Regional Event 2,Playoffs,LSF,BRAVADO GAMING,2Die4,SSA-P-10001,7,2021-22 Season Database - 2021-22 Season (1).csv
a54c5af15e7b90271d84f936fae93de1,20220206-165023-2021-22-Winter-Regional Event 2-Playoffs-LSF-G1,1,2021-22,Winter,Regional Event 2,Playoffs,LSF,BRAVADO GAMING,daisyy,SSA-P-10031,7,2021-22 Season Database - 2021-22 Season (1).csv
a54c5af15e7b90271d84f936fae93de1,20220206-165023-2021-22-Winter-Regional Event 2-Playoffs-LSF-G1,1,2021-22,Winter,Regional Event 2,Playoffs,LSF,BRAVADO GAMING,Happymeal,SSA-P-10025,7,2021-22 Season Database - 2021-22 Season (1).csv
a54c5af15e7b90271d84f936fae93de1,20220206-165023-2021-22-Winter-Regional Event 2-Playoffs-LSF-G1,1,2021-22,Winter,Regional Event 2,Playoffs,LSF,ROYALTY ESPORTS,Auriginal,SSA-P-10003,7,2021-22 Season Database - 2021-22 Season (1).csv
a54c5af15e7b90271d84f936fae93de1,20220206-165023-2021-22-Winter-Regional Event 2-Playoffs-LSF-G1,1,2021-22,Winter,Regional Event 2,Playoffs,LSF,ROYALTY ESPORTS,EliakimZA,SSA-P-10019,7,2021-22 Season Database - 2021-22 Season (1).csv
a54c5af15e7b90271d84f936fae93de1,20220206-165023-2021-22-Winter-Regional Event 2-Playoffs-LSF-G1,1,2021-22,Winter,Regional Event 2,Playoffs,LSF,ROYALTY ESPORTS,Zero,SSA-P-10066,7,2021-22 Season Database - 2021-22 Season (1).csv
a54c5af15e7b90271d84f936fae93de1,20220206-181716-2021-22-Winter-Regional Event 2-Playoffs-LSF-G1,1,2021-22,Winter,Regional Event 2,Playoffs,LSF,BRAVADO GAMING,2Die4,SSA-P-10001,7,2021-22 Season Database - 2021-22 Season (1).csv
a54c5af15e7b90271d84f936fae93de1,20220206-181716-2021-22-Winter-Regional Event 2-Playoffs-LSF-G1,1,2021-22,Winter,Regional Event 2,Playoffs,LSF,BRAVADO GAMING,daisyy,SSA-P-10031,7,2021-22 Season Database - 2021-22 Season (1).csv
a54c5af15e7b90271d84f936fae93de1,20220206-181716-2021-22-Winter-Regional Event 2-Playoffs-LSF-G1,1,2021-22,Winter,Regional Event 2,Playoffs,LSF,BRAVADO GAMING,Happymeal,SSA-P-10025,7,2021-22 Season Database - 2021-22 Season (1).csv
a54c5af15e7b90271d84f936fae93de1,20220206-181716-2021-22-Winter-Regional Event 2-Playoffs-LSF-G1,1,2021-22,Winter,Regional Event 2,Playoffs,LSF,ROYALTY ESPORTS,EliakimZA,SSA-P-10019,7,2021-22 Season Database - 2021-22 Season (1).csv
a54c5af15e7b90271d84f936fae93de1,20220206-181716-2021-22-Winter-Regional Event 2-Playoffs-LSF-G1,1,2021-22,Winter,Regional Event 2,Playoffs,LSF,ROYALTY ESPORTS,Yujn.,SSA-P-10065,7,2021-22 Season Database - 2021-22 Season (1).csv
a54c5af15e7b90271d84f936fae93de1,20220206-181716-2021-22-Winter-Regional Event 2-Playoffs-LSF-G1,1,2021-22,Winter,Regional Event 2,Playoffs,LSF,ROYALTY ESPORTS,Zero,SSA-P-10066,7,2021-22 Season Database - 2021-22 Season (1).csv
a54c5af15e7b90271d84f936fae93de1,20220206-182554-2021-22-Winter-Regional Event 2-Playoffs-LSF-G2,2,2021-22,Winter,Regional Event 2,Playoffs,LSF,BRAVADO GAMING,2Die4,SSA-P-10001,7,2021-22 Season Database - 2021-22 Season (1).csv
a54c5af15e7b90271d84f936fae93de1,20220206-182554-2021-22-Winter-Regional Event 2-Playoffs-LSF-G2,2,2021-22,Winter,Regional Event 2,Playoffs,LSF,BRAVADO GAMING,daisyy,SSA-P-10031,7,2021-22 Season Database - 2021-22 Season (1).csv
a54c5af15e7b90271d84f936fae93de1,20220206-182554-2021-22-Winter-Regional Event 2-Playoffs-LSF-G2,2,2021-22,Winter,Regional Event 2,Playoffs,LSF,BRAVADO GAMING,Happymeal,SSA-P-10025,7,2021-22 Season Database - 2021-22 Season (1).csv
a54c5af15e7b90271d84f936fae93de1,20220206-182554-2021-22-Winter-Regional Event 2-Playoffs-LSF-G2,2,2021-22,Winter,Regional Event 2,Playoffs,LSF,ROYALTY ESPORTS,EliakimZA,SSA-P-10019,7,2021-22 Season Database - 2021-22 Season (1).csv
